Year, Month, Day, Hour, Minute, weekday, User, a0, b00, b01, b10, b11, hum, lum, temp_e presence, temp_i, lum_i
2016,10,19,18,34,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.8046875
2016,10,19,18,35,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,35,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,35,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,35,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.8046875
2016,10,19,18,35,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,35,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.8046875
2016,10,19,18,36,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,36,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.8046875
2016,10,19,18,36,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,36,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,36,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,36,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,37,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,37,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,37,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,37,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,37,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.8046875
2016,10,19,18,37,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,38,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.8046875
2016,10,19,18,38,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,38,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,38,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.8046875
2016,10,19,18,38,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.8046875
2016,10,19,18,38,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,39,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.8046875
2016,10,19,18,39,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,39,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,39,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,39,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,39,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,40,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,40,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.8046875
2016,10,19,18,40,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,40,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,40,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,40,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,41,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,41,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,41,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,41,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,41,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,41,2,False,0,0,0,0,0,0,0,0,False,25.390625,24.70703125
2016,10,19,18,42,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,42,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,42,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,42,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,42,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,42,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,43,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,43,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,43,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,43,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,43,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,43,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,44,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,44,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,44,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,44,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,44,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,44,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,45,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,45,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,45,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,45,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,45,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,45,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,46,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,46,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,46,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,46,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,46,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,46,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,47,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,47,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,47,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,47,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,47,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,47,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,48,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,48,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,48,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,48,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,48,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,49,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,49,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,49,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,49,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,49,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,49,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,50,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,50,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,50,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,50,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,50,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,50,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,51,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,51,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,51,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,51,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,51,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,51,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,52,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,52,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,52,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,52,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,52,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,52,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,53,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,53,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,53,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,53,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,53,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,53,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,54,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,54,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,54,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,18,54,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,54,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,54,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,55,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,55,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,55,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,55,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,55,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,55,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,56,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,56,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,56,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,56,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,56,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,56,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,57,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,57,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,57,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,57,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,57,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,57,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,58,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,58,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,58,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,58,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,18,58,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,58,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,59,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,59,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,59,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,18,59,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,59,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,18,59,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.70703125
2016,10,19,19,0,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,0,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,0,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.51171875
2016,10,19,19,0,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,0,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,0,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,1,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,1,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.51171875
2016,10,19,19,1,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,1,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,1,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,1,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,2,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,2,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.51171875
2016,10,19,19,2,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,2,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,2,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,2,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.51171875
2016,10,19,19,3,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.51171875
2016,10,19,19,3,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.51171875
2016,10,19,19,3,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,3,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,3,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,3,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,4,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,4,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.51171875
2016,10,19,19,4,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,4,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,4,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,4,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,5,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,5,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,5,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,5,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,5,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,6,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,6,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,6,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,6,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,6,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,6,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,7,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,7,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,7,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,7,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,7,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,7,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,8,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,8,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,8,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,8,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,8,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,8,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,9,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,9,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,9,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,9,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,9,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,9,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,10,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,10,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,10,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,10,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,10,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,10,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,11,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,11,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,11,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,11,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,11,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,11,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,12,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,12,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,12,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,12,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.70703125
2016,10,19,19,12,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,12,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,13,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,13,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,13,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,13,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,13,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,13,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,14,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,14,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,14,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,14,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,14,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,14,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,15,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,15,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,15,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,15,2,False,0,0,0,0,0,0,0,0,False,25.87890625,24.609375
2016,10,19,19,15,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
2016,10,19,19,15,2,False,0,0,0,0,0,0,0,0,False,26.3671875,24.609375
